Latitude (decimal degrees):	28.669
Longitude (decimal degrees):	77.414
Elevation (m):	202
Radiation database:	PVGIS-SARAH


Slope: 30 deg. (optimum)
Azimuth: 2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20160927:0350,469.52,407.37,206.72,7.53,39.01,29.19,1.73,0.0
20160927:0450,595.15,571.9,230.86,9.73,49.65,30.25,1.29,0.0
20160927:0550,654.46,651.29,259.12,10.99,57.35,31.32,0.84,0.0
20160927:0650,690.68,712.03,251.69,11.55,59.72,31.25,1.07,0.0
20160927:0750,668.35,674.09,247.62,11.0,55.63,31.18,1.29,0.0
20160927:0850,555.38,468.17,277.68,9.0,46.9,31.12,1.52,0.0
20160927:0950,465.95,418.21,199.95,7.32,35.75,30.65,1.29,0.0
20160927:1050,282.12,218.01,159.1,4.5,23.43,30.18,1.07,0.0
20160927:1150,82.03,48.81,80.48,1.6,10.54,29.71,0.84,0.0
20160927:1250,0.0,0.0,0.0,0.0,0.0,28.76,1.06,0.0
20160927:1350,0.0,0.0,0.0,0.0,0.0,27.8,1.27,0.0
20160927:1450,0.0,0.0,0.0,0.0,0.0,26.84,1.49,0.0
20160927:1550,0.0,0.0,0.0,0.0,0.0,26.46,1.52,0.0
20160927:1650,0.0,0.0,0.0,0.0,0.0,26.07,1.55,0.0
20160927:1750,0.0,0.0,0.0,0.0,0.0,25.69,1.59,0.0
20160927:1850,0.0,0.0,0.0,0.0,0.0,25.45,1.6,0.0
20160927:1950,0.0,0.0,0.0,0.0,0.0,25.21,1.6,0.0
20160927:2050,0.0,0.0,0.0,0.0,0.0,24.97,1.61,0.0
20160927:2150,0.0,0.0,0.0,0.0,0.0,24.78,1.55,0.0
20160927:2250,0.0,0.0,0.0,0.0,0.0,24.59,1.49,0.0
20160927:2350,0.0,0.0,0.0,0.0,0.0,24.41,1.43,0.0
20160928:0050,0.0,0.0,0.0,0.0,0.0,25.93,1.35,0.0
20160928:0150,102.83,67.76,86.16,1.99,14.05,27.45,1.27,0.0
20160928:0250,297.43,236.58,155.87,4.86,26.8,28.97,1.19,0.0
20160928:0350,463.03,407.3,207.18,7.5,38.83,29.87,0.87,0.0
20160928:0450,585.75,571.03,232.4,9.7,49.41,30.76,0.56,0.0
20160928:0550,639.41,637.76,265.52,10.88,57.02,31.66,0.25,0.0
20160928:0650,674.72,684.67,265.24,11.37,59.33,31.67,0.7,0.0
20160928:0750,659.56,660.56,253.05,10.88,55.24,31.68,1.15,0.0
20160928:0850,591.19,567.08,232.2,9.47,46.55,31.7,1.6,0.0
20160928:0950,460.16,407.57,204.25,7.23,35.44,31.44,1.41,0.0
20160928:1050,276.76,211.35,160.17,4.41,23.15,31.19,1.21,0.0
20160928:1150,84.09,55.18,78.58,1.61,10.28,30.93,1.02,0.0
20160928:1250,0.0,0.0,0.0,0.0,0.0,29.93,1.02,0.0
20160928:1350,0.0,0.0,0.0,0.0,0.0,28.93,1.01,0.0
20160928:1450,0.0,0.0,0.0,0.0,0.0,27.93,1.01,0.0
20160928:1550,0.0,0.0,0.0,0.0,0.0,27.22,1.24,0.0
20160928:1650,0.0,0.0,0.0,0.0,0.0,26.51,1.47,0.0
20160928:1750,0.0,0.0,0.0,0.0,0.0,25.81,1.7,0.0
20160928:1850,0.0,0.0,0.0,0.0,0.0,25.54,1.66,0.0
20160928:1950,0.0,0.0,0.0,0.0,0.0,25.28,1.61,0.0
20160928:2050,0.0,0.0,0.0,0.0,0.0,25.01,1.57,0.0
20160928:2150,0.0,0.0,0.0,0.0,0.0,24.91,1.52,0.0
20160928:2250,0.0,0.0,0.0,0.0,0.0,24.8,1.47,0.0
20160928:2350,0.0,0.0,0.0,0.0,0.0,24.69,1.42,0.0
20160929:0050,0.0,0.0,0.0,0.0,0.0,25.8,1.93,0.0
20160929:0150,102.63,66.39,86.28,1.97,13.93,26.91,2.43,0.0
20160929:0250,293.4,218.72,162.34,4.73,26.65,28.02,2.94,0.0
20160929:0350,464.06,384.09,216.92,7.34,38.64,29.15,2.64,0.0
20160929:0450,592.85,538.87,247.49,9.5,49.16,30.28,2.34,0.0
20160929:0550,655.86,613.66,276.74,10.71,56.69,31.42,2.04,0.0
20160929:0650,686.16,683.93,264.67,11.31,58.93,31.35,1.44,0.0
20160929:0750,631.86,587.04,287.88,10.47,54.86,31.28,0.84,0.0
20160929:0850,571.86,554.4,236.51,9.35,46.21,31.22,0.23,0.0
20160929:0950,443.94,383.58,213.04,7.05,35.13,31.11,0.46,0.0
20160929:1050,252.58,171.1,169.56,4.11,22.87,31.01,0.68,0.0
20160929:1150,87.62,61.82,77.77,1.64,10.01,30.9,0.9,0.0
20160929:1250,0.0,0.0,0.0,0.0,0.0,30.02,0.88,0.0
20160929:1350,0.0,0.0,0.0,0.0,0.0,29.13,0.87,0.0
20160929:1450,0.0,0.0,0.0,0.0,0.0,28.24,0.86,0.0
20160929:1550,0.0,0.0,0.0,0.0,0.0,27.3,1.14,0.0
20160929:1650,0.0,0.0,0.0,0.0,0.0,26.36,1.43,0.0
20160929:1750,0.0,0.0,0.0,0.0,0.0,25.42,1.71,0.0
20160929:1850,0.0,0.0,0.0,0.0,0.0,25.09,1.68,0.0
20160929:1950,0.0,0.0,0.0,0.0,0.0,24.76,1.66,0.0
20160929:2050,0.0,0.0,0.0,0.0,0.0,24.42,1.63,0.0
20160929:2150,0.0,0.0,0.0,0.0,0.0,24.17,1.77,0.0
20160929:2250,0.0,0.0,0.0,0.0,0.0,23.92,1.9,0.0
20160929:2350,0.0,0.0,0.0,0.0,0.0,23.67,2.04,0.0
20160930:0050,0.0,0.0,0.0,0.0,0.0,25.26,1.58,0.0
20160930:0150,94.98,55.52,86.6,1.84,13.8,26.86,1.12,0.0
20160930:0250,269.44,183.08,173.43,4.47,26.5,28.45,0.66,0.0
20160930:0350,433.61,340.84,234.57,7.06,38.45,29.61,0.61,0.0
20160930:0450,559.7,498.25,266.1,9.25,48.9,30.77,0.55,0.0
20160930:0550,634.28,612.7,277.24,10.67,56.35,31.93,0.5,0.0
20160930:0650,670.69,669.12,271.07,11.19,58.54,32.48,1.0,0.0
20160930:0750,665.41,682.68,239.79,10.88,54.47,33.02,1.51,0.0
20160930:0850,582.43,552.32,236.99,9.29,45.87,33.56,2.01,0.0
20160930:0950,442.04,373.83,215.12,6.94,34.83,32.97,1.78,0.0
20160930:1050,256.36,180.18,165.77,4.13,22.58,32.39,1.55,0.0
20160930:1150,76.24,47.71,75.31,1.48,9.75,31.81,1.32,0.0
20160930:1250,0.0,0.0,0.0,0.0,0.0,30.12,1.28,0.0
20160930:1350,0.0,0.0,0.0,0.0,0.0,28.42,1.24,0.0
20160930:1450,0.0,0.0,0.0,0.0,0.0,26.72,1.2,0.0
20160930:1550,0.0,0.0,0.0,0.0,0.0,26.33,1.39,0.0
20160930:1650,0.0,0.0,0.0,0.0,0.0,25.94,1.59,0.0
20160930:1750,0.0,0.0,0.0,0.0,0.0,25.55,1.78,0.0
20160930:1850,0.0,0.0,0.0,0.0,0.0,25.66,1.29,0.0
20160930:1950,0.0,0.0,0.0,0.0,0.0,25.77,0.8,0.0
20160930:2050,0.0,0.0,0.0,0.0,0.0,25.88,0.3,0.0
20160930:2150,0.0,0.0,0.0,0.0,0.0,25.55,0.71,0.0
20160930:2250,0.0,0.0,0.0,0.0,0.0,25.22,1.12,0.0
20160930:2350,0.0,0.0,0.0,0.0,0.0,24.9,1.53,0.0
20161001:0050,0.0,0.0,0.0,0.0,0.0,26.47,1.67,0.0
20161001:0150,95.42,56.32,86.85,1.84,13.68,28.03,1.81,0.0
20161001:0250,265.15,168.03,181.7,4.4,26.35,29.6,1.94,0.0
20161001:0350,434.87,320.5,249.21,7.01,38.26,30.34,2.0,0.0
20161001:0450,586.45,515.73,268.74,9.44,48.65,31.07,2.06,0.0
20161001:0550,642.64,558.99,313.43,10.51,56.01,31.81,2.11,0.0
20161001:0650,647.8,550.64,337.05,10.7,58.14,32.17,1.81,0.0
20161001:0750,613.11,510.35,330.23,10.11,54.09,32.53,1.51,0.0
20161001:0850,600.85,604.04,221.5,9.62,45.52,32.9,1.21,0.0
20161001:0950,482.25,469.85,179.99,7.47,34.52,32.59,1.09,0.0
20161001:1050,298.23,261.41,142.32,4.59,22.31,32.29,0.97,0.0
20161001:1150,92.38,76.0,73.17,1.65,9.48,31.98,0.86,0.0
20161001:1250,0.0,0.0,0.0,0.0,0.0,30.57,1.18,0.0
20161001:1350,0.0,0.0,0.0,0.0,0.0,29.16,1.5,0.0
20161001:1450,0.0,0.0,0.0,0.0,0.0,27.75,1.82,0.0
20161001:1550,0.0,0.0,0.0,0.0,0.0,27.34,1.81,0.0
20161001:1650,0.0,0.0,0.0,0.0,0.0,26.94,1.8,0.0
20161001:1750,0.0,0.0,0.0,0.0,0.0,26.53,1.79,0.0
20161001:1850,0.0,0.0,0.0,0.0,0.0,26.29,1.71,0.0
20161001:1950,0.0,0.0,0.0,0.0,0.0,26.05,1.62,0.0
20161001:2050,0.0,0.0,0.0,0.0,0.0,25.81,1.53,0.0
20161001:2150,0.0,0.0,0.0,0.0,0.0,25.65,1.56,0.0
20161001:2250,0.0,0.0,0.0,0.0,0.0,25.49,1.6,0.0
20161001:2350,0.0,0.0,0.0,0.0,0.0,25.33,1.63,0.0
20161002:0050,0.0,0.0,0.0,0.0,0.0,26.45,1.8,0.0
20161002:0150,101.69,66.85,84.98,1.91,13.55,27.56,1.97,0.0
20161002:0250,285.76,202.48,171.59,4.6,26.2,28.67,2.14,0.0
20161002:0350,447.7,341.09,241.8,7.1,38.07,29.12,2.06,0.0
20161002:0450,589.12,514.56,268.13,9.39,48.39,29.57,1.98,0.0
20161002:0550,632.19,523.65,327.65,10.27,55.68,30.02,1.9,0.0
20161002:0650,669.28,597.77,316.06,10.9,57.75,30.18,1.6,0.0
20161002:0750,646.97,588.64,296.31,10.48,53.71,30.33,1.3,0.0
20161002:0850,593.19,568.53,238.02,9.4,45.18,30.49,0.99,0.0
20161002:0950,480.28,459.29,183.39,7.36,34.22,30.31,0.75,0.0
20161002:1050,163.87,54.81,169.74,2.98,22.03,30.14,0.51,0.0
20161002:1150,52.24,20.53,66.17,1.12,9.22,29.96,0.26,0.0
20161002:1250,0.0,0.0,0.0,0.0,0.0,29.48,0.6,0.0
20161002:1350,0.0,0.0,0.0,0.0,0.0,29.0,0.94,0.0
20161002:1450,0.0,0.0,0.0,0.0,0.0,28.52,1.28,0.0
20161002:1550,0.0,0.0,0.0,0.0,0.0,28.03,1.37,0.0
20161002:1650,0.0,0.0,0.0,0.0,0.0,27.54,1.45,0.0
20161002:1750,0.0,0.0,0.0,0.0,0.0,27.06,1.53,0.0
20161002:1850,0.0,0.0,0.0,0.0,0.0,26.86,1.53,0.0
20161002:1950,0.0,0.0,0.0,0.0,0.0,26.67,1.53,0.0
20161002:2050,0.0,0.0,0.0,0.0,0.0,26.48,1.53,0.0
20161002:2150,0.0,0.0,0.0,0.0,0.0,26.24,1.43,0.0
20161002:2250,0.0,0.0,0.0,0.0,0.0,25.99,1.32,0.0
20161002:2350,0.0,0.0,0.0,0.0,0.0,25.74,1.21,0.0
20161003:0050,0.0,0.0,0.0,0.0,0.0,27.14,1.27,0.0
20161003:0150,92.29,54.25,85.07,1.78,13.42,28.53,1.33,0.0
20161003:0250,300.51,237.45,160.04,4.8,26.04,29.92,1.39,0.0
20161003:0350,447.56,354.81,235.9,7.15,37.87,29.89,1.21,0.0
20161003:0450,430.47,214.8,355.65,7.36,48.13,29.85,1.03,0.0
20161003:0550,658.61,628.64,280.87,10.78,55.34,29.82,0.86,0.0
20161003:0650,607.72,461.43,368.44,10.1,57.36,29.8,0.95,0.0
20161003:0750,259.84,21.5,323.44,4.96,53.32,29.79,1.04,0.0
20161003:0850,69.96,0.0,105.23,1.54,44.84,29.78,1.13,0.0
20161003:0950,104.8,0.0,149.0,2.19,33.91,29.73,1.07,0.0
20161003:1050,12.73,0.0,28.87,0.42,21.75,29.69,1.01,0.0
20161003:1150,24.02,1.5,43.92,0.66,8.96,29.64,0.95,0.0
20161003:1250,0.0,0.0,0.0,0.0,0.0,29.14,1.0,0.0
20161003:1350,0.0,0.0,0.0,0.0,0.0,28.63,1.05,0.0
20161003:1450,0.0,0.0,0.0,0.0,0.0,28.13,1.1,0.0
20161003:1550,0.0,0.0,0.0,0.0,0.0,27.74,1.11,0.0
20161003:1650,0.0,0.0,0.0,0.0,0.0,27.35,1.12,0.0
20161003:1750,0.0,0.0,0.0,0.0,0.0,26.95,1.13,0.0
20161003:1850,0.0,0.0,0.0,0.0,0.0,26.72,1.15,0.0
20161003:1950,0.0,0.0,0.0,0.0,0.0,26.48,1.17,0.0
20161003:2050,0.0,0.0,0.0,0.0,0.0,26.24,1.19,0.0
20161003:2150,0.0,0.0,0.0,0.0,0.0,26.05,1.27,0.0
20161003:2250,0.0,0.0,0.0,0.0,0.0,25.86,1.35,0.0
20161003:2350,0.0,0.0,0.0,0.0,0.0,25.66,1.43,0.0
20161004:0050,0.0,0.0,0.0,0.0,0.0,25.99,1.22,0.0
20161004:0150,77.37,33.77,83.32,1.54,13.29,26.32,1.0,0.0
20161004:0250,273.9,182.77,175.85,4.41,25.89,26.64,0.79,0.0
20161004:0350,460.78,375.81,228.32,7.24,37.67,27.52,0.89,0.0
20161004:0450,598.4,554.87,249.91,9.52,47.87,28.39,0.99,0.0
20161004:0550,679.61,677.54,256.52,10.97,55.0,29.26,1.09,0.0
20161004:0650,707.34,724.15,255.05,11.44,56.97,29.49,1.14,0.0
20161004:0750,662.26,633.3,273.92,10.6,52.94,29.71,1.19,0.0
20161004:0850,69.19,0.0,104.3,1.53,44.5,29.93,1.24,0.0
20161004:0950,476.9,445.22,188.32,7.2,33.61,29.73,0.99,0.0
20161004:1050,300.19,266.34,135.76,4.45,21.47,29.53,0.74,0.0
20161004:1150,32.02,6.15,51.04,0.79,8.7,29.33,0.48,0.0
20161004:1250,0.0,0.0,0.0,0.0,0.0,29.11,0.74,0.0
20161004:1350,0.0,0.0,0.0,0.0,0.0,28.89,1.0,0.0
20161004:1450,0.0,0.0,0.0,0.0,0.0,28.67,1.26,0.0
20161004:1550,0.0,0.0,0.0,0.0,0.0,28.44,0.97,0.0
20161004:1650,0.0,0.0,0.0,0.0,0.0,28.22,0.68,0.0
20161004:1750,0.0,0.0,0.0,0.0,0.0,28.0,0.39,0.0
20161004:1850,0.0,0.0,0.0,0.0,0.0,27.35,0.71,0.0
20161004:1950,0.0,0.0,0.0,0.0,0.0,26.71,1.04,0.0
20161004:2050,0.0,0.0,0.0,0.0,0.0,26.06,1.37,0.0
20161004:2150,0.0,0.0,0.0,0.0,0.0,25.88,1.28,0.0
20161004:2250,0.0,0.0,0.0,0.0,0.0,25.7,1.2,0.0
20161004:2350,0.0,0.0,0.0,0.0,0.0,25.51,1.12,0.0
20161005:0050,0.0,0.0,0.0,0.0,0.0,26.41,0.92,0.0
20161005:0150,97.1,63.44,82.32,1.8,13.16,27.31,0.72,0.0
20161005:0250,219.76,105.42,186.97,3.77,25.73,28.2,0.52,0.0
20161005:0350,252.63,65.77,268.78,4.59,37.47,29.27,0.67,0.0
20161005:0450,490.36,323.97,333.92,8.14,47.61,30.33,0.81,0.0
20161005:0550,473.21,237.12,400.22,8.2,54.66,31.4,0.95,0.0
20161005:0650,590.91,428.14,377.11,9.81,56.58,31.17,1.28,0.0
20161005:0750,573.22,413.18,359.45,9.36,52.56,30.95,1.6,0.0
20161005:0850,477.73,301.3,330.02,7.73,44.16,30.73,1.93,0.0
20161005:0950,343.36,185.95,264.3,5.59,33.31,30.08,1.6,0.0
20161005:1050,285.44,233.51,146.97,4.25,21.2,29.43,1.26,0.0
20161005:1150,80.23,63.02,67.1,1.39,8.44,28.78,0.92,0.0
20161005:1250,0.0,0.0,0.0,0.0,0.0,27.93,1.19,0.0
20161005:1350,0.0,0.0,0.0,0.0,0.0,27.08,1.45,0.0
20161005:1450,0.0,0.0,0.0,0.0,0.0,26.23,1.71,0.0
20161005:1550,0.0,0.0,0.0,0.0,0.0,25.96,1.57,0.0
20161005:1650,0.0,0.0,0.0,0.0,0.0,25.69,1.43,0.0
20161005:1750,0.0,0.0,0.0,0.0,0.0,25.42,1.28,0.0
20161005:1850,0.0,0.0,0.0,0.0,0.0,25.29,1.36,0.0
20161005:1950,0.0,0.0,0.0,0.0,0.0,25.15,1.44,0.0
20161005:2050,0.0,0.0,0.0,0.0,0.0,25.01,1.52,0.0
20161005:2150,0.0,0.0,0.0,0.0,0.0,24.86,1.47,0.0
20161005:2250,0.0,0.0,0.0,0.0,0.0,24.71,1.42,0.0
20161005:2350,0.0,0.0,0.0,0.0,0.0,24.56,1.37,0.0
20161006:0050,0.0,0.0,0.0,0.0,0.0,25.66,0.92,0.0
20161006:0150,103.69,73.38,81.45,1.87,13.02,26.75,0.48,0.0
20161006:0250,284.77,210.03,167.53,4.54,25.57,27.84,0.04,0.0
20161006:0350,467.84,413.67,211.42,7.36,37.27,28.83,0.23,0.0
20161006:0450,604.11,609.05,221.91,9.69,47.34,29.82,0.41,0.0
20161006:0550,680.99,728.69,228.79,11.11,54.32,30.81,0.59,0.0
20161006:0650,706.77,749.32,239.44,11.44,56.19,30.64,0.99,0.0
20161006:0750,655.59,618.23,278.71,10.43,52.19,30.48,1.39,0.0
20161006:0850,599.31,570.05,232.86,9.2,43.82,30.32,1.79,0.0
20161006:0950,485.14,464.71,176.12,7.17,33.01,30.0,1.55,0.0
20161006:1050,293.17,253.03,138.24,4.29,20.93,29.68,1.31,0.0
20161006:1150,75.81,58.18,65.81,1.33,8.18,29.36,1.06,0.0
20161006:1250,0.0,0.0,0.0,0.0,0.0,28.21,1.14,0.0
20161006:1350,0.0,0.0,0.0,0.0,0.0,27.07,1.23,0.0
20161006:1450,0.0,0.0,0.0,0.0,0.0,25.92,1.31,0.0
20161006:1550,0.0,0.0,0.0,0.0,0.0,25.49,1.25,0.0
20161006:1650,0.0,0.0,0.0,0.0,0.0,25.06,1.18,0.0
20161006:1750,0.0,0.0,0.0,0.0,0.0,24.64,1.12,0.0
20161006:1850,0.0,0.0,0.0,0.0,0.0,24.42,1.17,0.0
20161006:1950,0.0,0.0,0.0,0.0,0.0,24.21,1.22,0.0
20161006:2050,0.0,0.0,0.0,0.0,0.0,23.99,1.27,0.0
20161006:2150,0.0,0.0,0.0,0.0,0.0,23.71,1.45,0.0
20161006:2250,0.0,0.0,0.0,0.0,0.0,23.43,1.64,0.0
20161006:2350,0.0,0.0,0.0,0.0,0.0,23.14,1.82,0.0
20161007:0050,0.0,0.0,0.0,0.0,0.0,24.74,1.58,0.0
20161007:0150,102.21,70.53,81.42,1.83,12.89,26.33,1.33,0.0
20161007:0250,307.03,249.81,153.08,4.73,25.4,27.92,1.09,0.0
20161007:0350,486.72,437.75,200.34,7.45,37.06,28.9,1.58,0.0
20161007:0450,630.46,631.09,211.23,9.76,47.07,29.87,2.07,0.0
20161007:0550,706.73,726.94,229.26,11.05,53.97,30.84,2.57,0.0
20161007:0650,738.34,775.32,225.31,11.5,55.8,31.11,2.94,0.0
20161007:0750,709.7,730.28,222.42,10.89,51.81,31.38,3.31,0.0
20161007:0850,627.84,623.41,205.9,9.39,43.49,31.65,3.68,0.0
20161007:0950,472.18,422.18,194.39,6.93,32.71,31.01,3.05,0.0
20161007:1050,290.0,246.19,139.43,4.21,20.66,30.38,2.42,0.0
20161007:1150,70.53,53.09,63.36,1.24,7.93,29.74,1.79,0.0
20161007:1250,0.0,0.0,0.0,0.0,0.0,28.47,1.79,0.0
20161007:1350,0.0,0.0,0.0,0.0,0.0,27.19,1.79,0.0
20161007:1450,0.0,0.0,0.0,0.0,0.0,25.92,1.79,0.0
20161007:1550,0.0,0.0,0.0,0.0,0.0,25.42,1.71,0.0
20161007:1650,0.0,0.0,0.0,0.0,0.0,24.92,1.64,0.0
20161007:1750,0.0,0.0,0.0,0.0,0.0,24.42,1.56,0.0
20161007:1850,0.0,0.0,0.0,0.0,0.0,24.06,1.58,0.0
20161007:1950,0.0,0.0,0.0,0.0,0.0,23.7,1.6,0.0
20161007:2050,0.0,0.0,0.0,0.0,0.0,23.34,1.63,0.0
20161007:2150,0.0,0.0,0.0,0.0,0.0,23.03,1.66,0.0
20161007:2250,0.0,0.0,0.0,0.0,0.0,22.72,1.68,0.0
20161007:2350,0.0,0.0,0.0,0.0,0.0,22.41,1.71,0.0
20161008:0050,0.0,0.0,0.0,0.0,0.0,24.16,1.42,0.0
20161008:0150,100.5,68.92,80.48,1.79,12.75,25.9,1.13,0.0
20161008:0250,294.56,225.71,161.21,4.56,25.24,27.64,0.84,0.0
20161008:0350,473.04,412.22,211.25,7.28,36.85,29.08,1.17,0.0
20161008:0450,621.64,629.17,211.67,9.7,46.8,30.52,1.49,0.0
20161008:0550,689.43,711.89,237.01,10.94,53.63,31.97,1.82,0.0
20161008:0650,736.21,802.73,209.87,11.57,55.41,32.15,2.4,0.0
20161008:0750,701.73,728.59,221.8,10.82,51.43,32.33,2.98,0.0
20161008:0850,622.61,621.58,205.28,9.32,43.15,32.52,3.56,0.0
20161008:0950,468.37,419.82,193.76,6.86,32.42,31.62,3.01,0.0
20161008:1050,282.54,235.15,141.32,4.1,20.39,30.71,2.46,0.0
20161008:1150,65.89,47.72,61.89,1.18,7.68,29.81,1.92,0.0
20161008:1250,0.0,0.0,0.0,0.0,0.0,28.86,1.94,0.0
20161008:1350,0.0,0.0,0.0,0.0,0.0,27.9,1.96,0.0
20161008:1450,0.0,0.0,0.0,0.0,0.0,26.95,1.99,0.0
20161008:1550,0.0,0.0,0.0,0.0,0.0,26.33,1.93,0.0
20161008:1650,0.0,0.0,0.0,0.0,0.0,25.71,1.87,0.0
20161008:1750,0.0,0.0,0.0,0.0,0.0,25.09,1.81,0.0
20161008:1850,0.0,0.0,0.0,0.0,0.0,24.72,1.75,0.0
20161008:1950,0.0,0.0,0.0,0.0,0.0,24.34,1.7,0.0
20161008:2050,0.0,0.0,0.0,0.0,0.0,23.96,1.64,0.0
20161008:2150,0.0,0.0,0.0,0.0,0.0,23.68,1.61,0.0
20161008:2250,0.0,0.0,0.0,0.0,0.0,23.4,1.59,0.0
20161008:2350,0.0,0.0,0.0,0.0,0.0,23.11,1.56,0.0
20161009:0050,0.0,0.0,0.0,0.0,0.0,24.55,1.4,0.0
20161009:0150,98.57,67.25,79.52,1.75,12.61,25.99,1.25,0.0
20161009:0250,304.28,243.72,154.54,4.63,25.07,27.42,1.09,0.0
20161009:0350,495.82,460.99,188.39,7.47,36.64,28.77,1.66,0.0
20161009:0450,637.3,651.5,199.7,9.76,46.53,30.12,2.24,0.0
20161009:0550,709.39,737.91,221.8,11.0,53.29,31.48,2.81,0.0
20161009:0650,729.19,757.42,233.61,11.33,55.03,31.93,2.97,0.0
20161009:0750,710.22,753.84,207.46,10.88,51.06,32.38,3.12,0.0
20161009:0850,613.6,607.29,210.87,9.2,42.82,32.84,3.27,0.0
20161009:0950,475.43,440.47,183.39,6.9,32.12,31.83,2.99,0.0
20161009:1050,278.05,227.99,142.41,4.02,20.12,30.83,2.72,0.0
20161009:1150,71.38,57.84,60.79,1.2,7.43,29.82,2.44,0.0
20161009:1250,0.0,0.0,0.0,0.0,0.0,28.7,2.39,0.0
20161009:1350,0.0,0.0,0.0,0.0,0.0,27.59,2.33,0.0
20161009:1450,0.0,0.0,0.0,0.0,0.0,26.47,2.28,0.0
20161009:1550,0.0,0.0,0.0,0.0,0.0,25.85,2.23,0.0
20161009:1650,0.0,0.0,0.0,0.0,0.0,25.24,2.19,0.0
20161009:1750,0.0,0.0,0.0,0.0,0.0,24.62,2.15,0.0
20161009:1850,0.0,0.0,0.0,0.0,0.0,24.18,2.03,0.0
20161009:1950,0.0,0.0,0.0,0.0,0.0,23.73,1.9,0.0
20161009:2050,0.0,0.0,0.0,0.0,0.0,23.28,1.78,0.0
20161009:2150,0.0,0.0,0.0,0.0,0.0,22.9,1.69,0.0
20161009:2250,0.0,0.0,0.0,0.0,0.0,22.52,1.6,0.0
20161009:2350,0.0,0.0,0.0,0.0,0.0,22.13,1.5,0.0
20161010:0050,0.0,0.0,0.0,0.0,0.0,23.9,1.85,0.0
20161010:0150,89.81,54.59,79.43,1.63,12.46,25.67,2.19,0.0
20161010:0250,326.86,284.67,138.43,4.81,24.9,27.43,2.54,0.0
20161010:0350,497.1,451.28,192.76,7.39,36.43,28.9,2.7,0.0
20161010:0450,629.14,615.51,217.68,9.55,46.26,30.36,2.87,0.0
20161010:0550,701.15,709.38,236.89,10.84,52.95,31.83,3.03,0.0
20161010:0650,737.7,783.75,218.22,11.38,54.64,31.94,3.09,0.0
20161010:0750,710.0,750.99,207.91,10.81,50.69,32.05,3.14,0.0
20161010:0850,625.46,639.13,193.61,9.28,42.49,32.17,3.19,0.0
20161010:0950,470.3,430.45,185.65,6.79,31.83,31.18,2.76,0.0
20161010:1050,273.8,222.06,142.47,3.94,19.86,30.18,2.34,0.0
20161010:1150,67.29,54.11,58.5,1.13,7.18,29.19,1.92,0.0
20161010:1250,0.0,0.0,0.0,0.0,0.0,28.07,2.03,0.0
20161010:1350,0.0,0.0,0.0,0.0,0.0,26.96,2.14,0.0
20161010:1450,0.0,0.0,0.0,0.0,0.0,25.84,2.25,0.0
20161010:1550,0.0,0.0,0.0,0.0,0.0,25.11,2.11,0.0
20161010:1650,0.0,0.0,0.0,0.0,0.0,24.39,1.96,0.0
20161010:1750,0.0,0.0,0.0,0.0,0.0,23.67,1.82,0.0
20161010:1850,0.0,0.0,0.0,0.0,0.0,23.19,1.84,0.0
20161010:1950,0.0,0.0,0.0,0.0,0.0,22.72,1.86,0.0
20161010:2050,0.0,0.0,0.0,0.0,0.0,22.24,1.88,0.0
20161010:2150,0.0,0.0,0.0,0.0,0.0,21.93,1.86,0.0
20161010:2250,0.0,0.0,0.0,0.0,0.0,21.62,1.85,0.0
20161010:2350,0.0,0.0,0.0,0.0,0.0,21.3,1.83,0.0
20161011:0050,0.0,0.0,0.0,0.0,0.0,23.01,1.92,0.0
20161011:0150,104.02,77.57,75.9,1.76,12.32,24.72,2.0,0.0
20161011:0250,304.24,237.39,155.97,4.54,24.73,26.43,2.08,0.0
20161011:0350,486.47,425.36,203.8,7.23,36.22,28.21,2.46,0.0
20161011:0450,629.04,614.69,217.05,9.5,45.98,29.98,2.83,0.0
20161011:0550,701.93,707.48,237.36,10.78,52.6,31.75,3.2,0.0
20161011:0650,733.28,753.9,233.47,11.2,54.26,32.15,3.74,0.0
20161011:0750,703.19,708.54,229.49,10.58,50.32,32.54,4.29,0.0
20161011:0850,602.67,559.4,232.08,8.88,42.16,32.94,4.83,0.0
20161011:0950,468.5,420.3,189.01,6.7,31.54,31.8,4.09,0.0
20161011:1050,269.81,216.01,142.5,3.85,19.59,30.65,3.36,0.0
20161011:1150,62.29,48.31,56.92,1.07,6.94,29.51,2.62,0.0
20161011:1250,0.0,0.0,0.0,0.0,0.0,28.26,2.5,0.0
20161011:1350,0.0,0.0,0.0,0.0,0.0,27.01,2.38,0.0
20161011:1450,0.0,0.0,0.0,0.0,0.0,25.76,2.26,0.0
20161011:1550,0.0,0.0,0.0,0.0,0.0,25.03,2.2,0.0
20161011:1650,0.0,0.0,0.0,0.0,0.0,24.31,2.13,0.0
20161011:1750,0.0,0.0,0.0,0.0,0.0,23.58,2.07,0.0
20161011:1850,0.0,0.0,0.0,0.0,0.0,23.13,2.01,0.0
20161011:1950,0.0,0.0,0.0,0.0,0.0,22.67,1.96,0.0
20161011:2050,0.0,0.0,0.0,0.0,0.0,22.21,1.9,0.0
